instance_id|date|hour|is_holiday|is_workingday|weather_condition|normalized_temp_actual|normalized_temp_feels_like|normalized_humidity|normalized_wind_speed|casual_users_cnt|registered_users_cnt
4751|2011-07-21|20|No|Yes|clear|0.84|0.8939|0.71|0.2239|38|199
11801|2012-05-11|21|No|Yes|clear|0.6|0.6061|0.28|0.1045|45|225
11232|2012-04-18|4|No|Yes|misty|0.5|0.4848|0.42|0.2836|0|7
12130|2012-05-25|14|No|Yes|clear|0.74|0.6818|0.58|0.1343|104|263
11331|2012-04-22|7|No|No|light snow/rain|0.42|0.4242|0.77|0.3881|2|22
7208|2011-11-01|22|No|Yes|clear|0.36|0.3788|0.81|0.0|5|91
10742|2012-03-28|16|No|Yes|light snow/rain|0.62|0.6212|0.43|0.0896|51|170
4990|2011-07-31|19|No|No|clear|0.8|0.7576|0.55|0.3284|87|187
5703|2011-08-31|1|No|Yes|clear|0.6|0.5909|0.69|0.0|2|13
16978|2012-12-15|4|No|No|misty|0.24|0.2576|0.87|0.1045|1|5
15887|2012-10-30|15|No|Yes|light snow/rain|0.3|0.2879|0.87|0.2537|10|114
12974|2012-06-29|18|No|Yes|clear|0.96|0.8636|0.31|0.0|50|414
2929|2011-05-06|22|No|Yes|clear|0.46|0.4545|0.72|0.2239|46|105
1960|2011-03-27|11|No|No|misty|0.24|0.2424|0.48|0.1642|23|85
11844|2012-05-13|16|No|No|clear|0.72|0.6515|0.42|0.2537|225|339
8979|2012-01-14|23|No|No|clear|0.16|0.1515|0.47|0.2239|5|71
13281|2012-07-12|13|No|Yes|clear|0.8|0.697|0.33|0.2239|52|225
13934|2012-08-08|18|No|Yes|misty|0.78|0.7273|0.55|0.1642|117|745
5095|2011-08-05|4|No|Yes|clear|0.64|0.5909|0.78|0.1343|1|6
8356|2011-12-19|19|No|Yes|misty|0.36|0.3485|0.53|0.1642|17|234
8650|2012-01-01|4|No|No|clear|0.28|0.303|0.81|0.0896|0|8
6443|2011-10-01|0|No|No|clear|0.5|0.4848|0.63|0.3881|24|106
12709|2012-06-18|17|No|Yes|misty|0.6|0.5909|0.73|0.194|54|669
10352|2012-03-12|10|No|Yes|clear|0.4|0.4091|0.5|0.2239|39|98
1065|2011-02-17|2|No|Yes|misty|0.34|0.3182|0.53|0.2239|2|4
10600|2012-03-22|18|No|Yes|clear|0.66|0.6212|0.65|0.1642|147|654
17151|2012-12-22|9|No|No|clear|0.26|0.2273|0.48|0.3881|13|77
6187|2011-09-20|8|No|Yes|light snow/rain|0.54|0.5152|0.94|0.2537|13|196
2302|2011-04-10|18|No|No|clear|0.5|0.4848|0.77|0.194|103|137
16636|2012-11-30|22|No|Yes|clear|0.3|0.3333|0.75|0.0|18|145
1772|2011-03-19|12|No|No|clear|0.46|0.4545|0.33|0.4179|126|141
12552|2012-06-12|4|No|Yes|light snow/rain|0.6|0.5455|0.88|0.1642|0|4
15250|2012-10-02|14|No|Yes|light snow/rain|0.6|0.5455|0.88|0.1343|16|147
15464|2012-10-11|12|No|Yes|clear|0.46|0.4545|0.36|0.0|47|279
5605|2011-08-26|10|No|Yes|clear|0.74|0.697|0.66|0.0896|34|89
14257|2012-08-22|5|No|Yes|clear|0.6|0.5758|0.78|0.0|2|38
7712|2011-11-22|22|No|Yes|misty|0.5|0.4848|0.94|0.194|6|81
4190|2011-06-28|11|No|Yes|clear|0.82|0.7576|0.46|0.0|49|118
11378|2012-04-24|6|No|Yes|clear|0.3|0.2879|0.7|0.2239|3|117
15079|2012-09-25|11|No|Yes|clear|0.6|0.6212|0.46|0.2985|63|155
218|2011-01-10|8|No|Yes|misty|0.12|0.1212|0.5|0.2836|4|184
5171|2011-08-08|8|No|Yes|clear|0.74|0.6818|0.58|0.3284|29|320
5542|2011-08-23|19|No|Yes|clear|0.66|0.6212|0.5|0.2239|70|297
1154|2011-02-20|20|No|No|misty|0.34|0.3636|0.42|0.0|12|30
17066|2012-12-18|20|No|Yes|clear|0.36|0.3333|0.5|0.2537|4|264
10469|2012-03-17|7|No|No|misty|0.4|0.4091|1.0|0.1343|29|57
10663|2012-03-25|9|No|No|misty|0.4|0.4091|0.94|0.2537|26|92
16698|2012-12-03|12|No|Yes|clear|0.52|0.5|0.68|0.1642|40|228
9098|2012-01-19|23|No|Yes|clear|0.26|0.2273|0.48|0.3284|1|55
20|2011-01-01|19|No|No|light snow/rain|0.42|0.4242|0.88|0.2537|6|31
151|2011-01-07|13|No|Yes|misty|0.2|0.1818|0.37|0.2836|9|64
4526|2011-07-12|11|No|Yes|clear|0.82|0.7727|0.52|0.1642|39|86
1536|2011-03-09|8|No|Yes|misty|0.24|0.2424|0.87|0.1343|11|238
16187|2012-11-12|4|Yes|No|clear|0.4|0.4091|0.76|0.0896|1|3
1278|2011-02-26|9|No|No|misty|0.26|0.2576|0.56|0.1642|9|65
13358|2012-07-15|18|No|No|light snow/rain|0.72|0.697|0.79|0.3582|84|228
13417|2012-07-18|5|No|Yes|clear|0.72|0.6818|0.7|0.1642|5|41
1684|2011-03-15|18|No|Yes|misty|0.36|0.3333|0.62|0.2985|18|207
9352|2012-01-30|13|No|Yes|clear|0.3|0.2879|0.31|0.194|15|117
4752|2011-07-21|21|No|Yes|clear|0.82|0.8939|0.75|0.2239|38|187
6758|2011-10-14|3|No|Yes|clear|0.56|0.5303|0.94|0.1343|1|6
6830|2011-10-17|3|No|Yes|clear|0.56|0.5303|0.49|0.194|0|2
579|2011-01-26|9|No|Yes|light snow/rain|0.22|0.2121|0.87|0.2985|3|55
4374|2011-07-06|3|No|Yes|clear|0.7|0.6667|0.79|0.0|0|6
4850|2011-07-25|23|No|Yes|clear|0.7|0.6667|0.84|0.0896|23|64
14629|2012-09-06|17|No|Yes|clear|0.74|0.697|0.7|0.2537|67|741
12801|2012-06-22|13|No|Yes|clear|0.88|0.803|0.39|0.2239|72|228
16836|2012-12-09|6|No|No|light snow/rain|0.4|0.4091|0.94|0.1045|0|6
6206|2011-09-21|3|No|Yes|misty|0.54|0.5152|0.94|0.0896|0|6
7279|2011-11-04|21|No|Yes|clear|0.34|0.3182|0.46|0.2537|8|115
5787|2011-09-03|13|No|No|clear|0.7|0.6515|0.65|0.2239|153|200
10883|2012-04-03|14|No|Yes|clear|0.56|0.5303|0.21|0.2239|120|191
12909|2012-06-27|1|No|Yes|clear|0.6|0.6212|0.43|0.1642|5|18
8249|2011-12-15|8|No|Yes|misty|0.34|0.3182|0.66|0.2239|8|449
12033|2012-05-21|13|No|Yes|light snow/rain|0.6|0.5606|0.83|0.2537|49|135
677|2011-01-31|12|No|Yes|misty|0.18|0.2121|0.55|0.1045|6|62
1007|2011-02-14|14|No|Yes|clear|0.6|0.5909|0.15|0.4925|14|76
7730|2011-11-23|16|No|Yes|misty|0.4|0.4091|0.62|0.4627|4|169
6129|2011-09-17|22|No|No|clear|0.5|0.4848|0.72|0.2239|31|112
15364|2012-10-07|8|No|No|light snow/rain|0.42|0.4242|0.67|0.1343|11|51
6065|2011-09-15|6|No|Yes|misty|0.6|0.5606|0.83|0.2537|5|119
3261|2011-05-20|18|No|Yes|clear|0.6|0.6212|0.56|0.1642|79|394
6668|2011-10-10|9|Yes|No|clear|0.54|0.5152|0.77|0.0|58|161
14038|2012-08-13|2|No|Yes|clear|0.64|0.6061|0.69|0.1045|1|8
16890|2012-12-11|12|No|Yes|misty|0.36|0.3182|0.53|0.4478|13|213
7536|2011-11-15|14|No|Yes|misty|0.54|0.5152|0.6|0.2836|27|120
4046|2011-06-22|11|No|Yes|clear|0.74|0.697|0.7|0.1642|37|108
5475|2011-08-21|0|No|No|clear|0.7|0.6667|0.74|0.194|6|68
5643|2011-08-28|13|No|No|clear|0.76|0.6818|0.45|0.3582|129|302
17261|2012-12-27|1|No|Yes|light snow/rain|0.24|0.197|0.93|0.4478|0|5
11744|2012-05-09|12|No|Yes|misty|0.62|0.6212|0.57|0.2239|58|222
9003|2012-01-15|23|No|No|clear|0.16|0.197|0.43|0.0896|3|26
13269|2012-07-12|1|No|Yes|misty|0.66|0.6212|0.61|0.0|0|21
16025|2012-11-05|9|No|Yes|misty|0.3|0.2879|0.52|0.2836|18|239
1444|2011-03-05|10|No|No|misty|0.34|0.3333|0.93|0.194|34|69
3708|2011-06-08|9|No|Yes|clear|0.76|0.7121|0.58|0.1642|34|168
5894|2011-09-08|1|No|Yes|light snow/rain|0.62|0.5455|0.94|0.1045|0|4
9712|2012-02-14|14|No|Yes|clear|0.4|0.4091|0.4|0.2239|13|111
4746|2011-07-21|15|No|Yes|clear|0.9|0.9242|0.53|0.2537|40|93
11958|2012-05-18|10|No|Yes|clear|0.6|0.6212|0.46|0.1343|74|181
467|2011-01-21|11|No|Yes|clear|0.22|0.1818|0.41|0.4627|6|53
1963|2011-03-27|14|No|No|clear|0.32|0.3182|0.36|0.1642|61|103
534|2011-01-24|9|No|Yes|clear|0.06|0.1515|0.41|0.0|4|98
8197|2011-12-13|4|No|Yes|clear|0.2|0.2576|0.8|0.0|0|4
3990|2011-06-20|3|No|Yes|light snow/rain|0.64|0.5758|0.89|0.0|1|0
8206|2011-12-13|13|No|Yes|clear|0.4|0.4091|0.37|0.3284|7|120
4788|2011-07-23|9|No|No|clear|0.84|0.7879|0.49|0.1642|30|102
15750|2012-10-23|10|No|Yes|clear|0.54|0.5152|0.6|0.0|50|171
2615|2011-04-23|20|No|No|misty|0.54|0.5152|0.88|0.2537|45|138
7349|2011-11-07|19|No|Yes|clear|0.46|0.4545|0.59|0.0|20|280
8252|2011-12-15|11|No|Yes|misty|0.4|0.4091|0.62|0.4179|9|126
639|2011-01-29|21|No|No|clear|0.18|0.2121|0.74|0.0896|1|35
14122|2012-08-16|14|No|Yes|clear|0.82|0.7121|0.32|0.0|72|176
16052|2012-11-06|12|No|Yes|clear|0.32|0.3333|0.45|0.1343|31|217
11421|2012-04-26|1|No|Yes|misty|0.48|0.4697|0.48|0.0896|1|22
14153|2012-08-17|21|No|Yes|misty|0.68|0.2424|0.69|0.2985|57|198
10621|2012-03-23|15|No|Yes|misty|0.72|0.6515|0.42|0.1343|191|281
16538|2012-11-26|19|No|Yes|clear|0.34|0.3636|0.53|0.0|16|355
1665|2011-03-14|22|No|Yes|clear|0.32|0.3333|0.49|0.1045|4|43
6513|2011-10-03|22|No|Yes|misty|0.4|0.4091|0.82|0.0|12|79
15123|2012-09-27|7|No|Yes|clear|0.6|0.5758|0.78|0.0|12|546
9411|2012-02-02|0|No|Yes|clear|0.46|0.4545|0.59|0.1343|7|24
13151|2012-07-07|3|No|No|clear|0.74|0.7121|0.74|0.1343|12|19
1248|2011-02-25|2|No|Yes|misty|0.32|0.3485|1.0|0.0|0|3
412|2011-01-19|4|No|Yes|light snow/rain|0.22|0.2273|0.93|0.1343|1|1
1567|2011-03-10|17|No|Yes|misty|0.44|0.4394|0.0|0.3881|2|109
8036|2011-12-06|11|No|Yes|light snow/rain|0.46|0.4545|0.94|0.2537|4|28
9444|2012-02-03|9|No|Yes|clear|0.24|0.2273|0.65|0.194|18|252
11365|2012-04-23|17|No|Yes|light snow/rain|0.3|0.2727|0.82|0.3284|13|219
9748|2012-02-16|2|No|Yes|misty|0.3|0.3182|0.7|0.0896|1|6
1531|2011-03-09|3|No|Yes|clear|0.24|0.2576|0.7|0.0896|1|2
4565|2011-07-14|2|No|Yes|clear|0.64|0.6212|0.57|0.2985|3|7
4120|2011-06-25|13|No|No|clear|0.74|0.6515|0.4|0.2836|140|231
689|2011-02-01|0|No|Yes|misty|0.16|0.1818|0.64|0.1045|2|6
1545|2011-03-09|17|No|Yes|misty|0.34|0.303|0.76|0.2985|18|176
16460|2012-11-23|13|No|Yes|clear|0.46|0.4545|0.38|0.2836|224|200
7075|2011-10-27|9|No|Yes|misty|0.5|0.4848|0.82|0.1642|16|155
3423|2011-05-27|12|No|Yes|misty|0.76|0.697|0.55|0.2985|53|190
12529|2012-06-11|5|No|Yes|clear|0.64|0.5909|0.78|0.1343|1|36
15791|2012-10-25|3|No|Yes|misty|0.52|0.5|0.88|0.1343|0|8
13232|2012-07-10|12|No|Yes|clear|0.8|0.7121|0.41|0.1343|69|203
5509|2011-08-22|10|No|Yes|clear|0.7|0.6515|0.48|0.2836|36|85
5747|2011-09-01|21|No|Yes|misty|0.66|0.6212|0.57|0.194|17|160
14983|2012-09-21|11|No|Yes|clear|0.66|0.6212|0.57|0.2239|79|242
13832|2012-08-04|12|No|No|clear|0.86|0.7879|0.4|0.3582|222|325
9253|2012-01-26|10|No|Yes|misty|0.3|0.303|0.81|0.1343|16|92
1124|2011-02-19|13|No|No|clear|0.44|0.4394|0.16|0.6119|52|103
8737|2012-01-04|20|No|Yes|misty|0.2|0.197|0.4|0.194|2|121
9607|2012-02-10|5|No|Yes|clear|0.24|0.2273|0.52|0.2239|0|17
7409|2011-11-10|7|No|Yes|misty|0.38|0.3939|0.94|0.1642|6|266
7200|2011-11-01|14|No|Yes|clear|0.5|0.4848|0.48|0.2537|32|118
5285|2011-08-13|2|No|No|clear|0.68|0.6364|0.57|0.0|16|58
31|2011-01-02|7|No|No|misty|0.4|0.4091|0.76|0.194|0|1
11763|2012-05-10|7|No|Yes|clear|0.44|0.4394|0.72|0.2985|8|393
7140|2011-10-30|2|No|No|clear|0.22|0.2121|0.87|0.2836|7|43
7460|2011-11-12|10|No|No|clear|0.34|0.3182|0.61|0.2836|62|170
10895|2012-04-04|2|No|Yes|clear|0.46|0.4545|0.51|0.0|0|5
11660|2012-05-06|0|No|No|misty|0.56|0.5303|0.83|0.1343|23|111
10782|2012-03-30|8|No|Yes|clear|0.32|0.3182|0.66|0.1642|38|555
15865|2012-10-28|5|No|No|misty|0.5|0.4848|0.63|0.2985|6|22
10840|2012-04-01|18|No|No|clear|0.52|0.5|0.52|0.2985|153|279
13605|2012-07-26|1|No|Yes|clear|0.66|0.6212|0.65|0.2239|6|23
2278|2011-04-09|18|No|No|misty|0.38|0.3939|0.82|0.1045|48|129
7164|2011-10-31|2|No|Yes|clear|0.24|0.2879|0.87|0.0|0|3
6542|2011-10-05|3|No|Yes|clear|0.46|0.4545|0.82|0.1045|1|5
11150|2012-04-14|18|No|No|misty|0.62|0.6212|0.35|0.2239|197|284
4511|2011-07-11|20|No|Yes|clear|0.72|0.697|0.74|0.4179|42|194
2446|2011-04-16|19|No|No|misty|0.52|0.5|0.94|0.4179|9|62
5240|2011-08-11|5|No|Yes|clear|0.64|0.6212|0.61|0.194|2|23
8824|2012-01-08|11|No|No|clear|0.36|0.3485|0.46|0.2239|55|201
7189|2011-11-01|3|No|Yes|misty|0.36|0.3485|0.81|0.1343|1|5
14862|2012-09-16|10|No|No|clear|0.62|0.6212|0.5|0.1045|160|330
12429|2012-06-07|1|No|Yes|clear|0.52|0.5|0.77|0.1642|5|17
2879|2011-05-04|20|No|Yes|clear|0.4|0.4091|0.62|0.3284|17|174
9415|2012-02-02|4|No|Yes|light snow/rain|0.4|0.4091|0.82|0.0896|0|1
7865|2011-11-29|8|No|Yes|clear|0.54|0.5152|0.77|0.2836|9|440
7137|2011-10-29|23|No|No|clear|0.22|0.2273|0.87|0.194|3|33
8243|2011-12-15|2|No|Yes|misty|0.32|0.3333|0.7|0.1343|2|5
11942|2012-05-17|18|No|Yes|clear|0.66|0.6212|0.27|0.1642|134|734
13662|2012-07-28|10|No|No|clear|0.82|0.7727|0.52|0.2239|129|266
9718|2012-02-14|20|No|Yes|misty|0.38|0.3939|0.46|0.1343|6|178
6620|2011-10-08|9|No|No|clear|0.5|0.4848|0.77|0.0|54|163
189|2011-01-09|3|No|No|clear|0.1|0.0758|0.46|0.4179|0|4
15197|2012-09-30|9|No|No|clear|0.52|0.5|0.63|0.1045|74|211
14059|2012-08-13|23|No|Yes|clear|0.7|0.6515|0.7|0.2239|28|100
5563|2011-08-24|16|No|Yes|clear|0.76|0.697|0.52|0.4179|49|222
7304|2011-11-05|22|No|No|clear|0.3|0.3333|0.65|0.0|10|72
3363|2011-05-25|0|No|Yes|light snow/rain|0.6|0.5606|0.83|0.2239|3|32
12651|2012-06-16|7|No|No|clear|0.54|0.5152|0.68|0.194|10|68
10428|2012-03-15|14|No|Yes|misty|0.72|0.6515|0.3|0.1045|81|177
16441|2012-11-22|18|Yes|No|clear|0.4|0.4091|0.43|0.0|16|54
6391|2011-09-28|20|No|Yes|light snow/rain|0.6|0.5606|0.83|0.2985|11|91
2663|2011-04-25|20|No|Yes|clear|0.66|0.6212|0.61|0.2836|42|195
294|2011-01-13|16|No|Yes|clear|0.24|0.2121|0.38|0.3582|2|76
13317|2012-07-14|1|No|No|misty|0.7|0.6515|0.51|0.1045|13|105
9786|2012-02-17|16|No|Yes|clear|0.42|0.4242|0.32|0.2985|56|251
3548|2011-06-01|17|No|Yes|clear|0.86|0.803|0.47|0.2985|52|434
4070|2011-06-23|11|No|Yes|light snow/rain|0.76|0.7273|0.66|0.2537|28|108
7812|2011-11-27|2|No|No|clear|0.34|0.3636|0.81|0.0|9|22
11091|2012-04-12|7|No|Yes|clear|0.3|0.2727|0.65|0.3284|12|294
11643|2012-05-05|7|No|No|clear|0.56|0.5303|0.88|0.0|8|79
9271|2012-01-27|4|No|Yes|misty|0.4|0.4091|1.0|0.2985|1|3
9308|2012-01-28|17|No|No|clear|0.42|0.4242|0.44|0.3881|57|233
17145|2012-12-22|3|No|No|clear|0.26|0.2121|0.48|0.4478|0|7
1535|2011-03-09|7|No|Yes|misty|0.24|0.2424|0.87|0.1642|18|123
10090|2012-03-01|11|No|Yes|clear|0.56|0.5303|0.43|0.194|19|149
3234|2011-05-19|15|No|Yes|clear|0.56|0.5303|0.78|0.1642|63|125
8787|2012-01-06|22|No|Yes|clear|0.36|0.3485|0.5|0.194|12|123
5842|2011-09-05|20|Yes|No|light snow/rain|0.66|0.5909|0.94|0.2537|26|56
5941|2011-09-10|1|No|No|misty|0.62|0.5455|0.94|0.0|16|67
10541|2012-03-20|7|No|Yes|light snow/rain|0.52|0.5|0.94|0.2239|3|167
11110|2012-04-13|2|No|Yes|clear|0.34|0.3333|0.49|0.194|6|5
10110|2012-03-02|7|No|Yes|clear|0.3|0.3333|0.7|0.0|4|258
4292|2011-07-02|17|No|No|clear|0.84|0.7273|0.3|0.2239|179|170
13081|2012-07-04|5|Yes|No|clear|0.66|0.6212|0.69|0.0|5|14
2719|2011-04-28|4|No|Yes|misty|0.62|0.5758|0.83|0.4179|4|5
11240|2012-04-18|12|No|Yes|light snow/rain|0.46|0.4545|0.51|0.1045|15|95
15540|2012-10-14|16|No|No|clear|0.64|0.6212|0.41|0.2985|203|378
674|2011-01-31|9|No|Yes|misty|0.16|0.1364|0.59|0.2985|0|112
14344|2012-08-25|20|No|No|light snow/rain|0.62|0.5758|0.83|0.2537|65|176
14568|2012-09-04|4|No|Yes|misty|0.66|0.5909|0.89|0.0|0|8
9661|2012-02-12|11|No|No|clear|0.12|0.1061|0.42|0.2985|3|121
14535|2012-09-02|19|No|No|misty|0.7|0.6667|0.84|0.2239|140|152
15690|2012-10-20|22|No|No|clear|0.44|0.4394|0.51|0.1045|47|155
2731|2011-04-28|16|No|Yes|clear|0.62|0.5909|0.78|0.2537|42|228
5408|2011-08-18|5|No|Yes|clear|0.64|0.5909|0.78|0.2836|0|27
4437|2011-07-08|18|No|Yes|clear|0.66|0.6061|0.83|0.0896|35|281
15260|2012-10-03|0|No|Yes|light snow/rain|0.62|0.5455|0.94|0.0|5|47
3486|2011-05-30|3|Yes|No|clear|0.64|0.5606|0.94|0.194|10|8
4075|2011-06-23|16|No|Yes|misty|0.74|0.6818|0.62|0.2985|58|217
2326|2011-04-11|19|No|Yes|clear|0.72|0.6667|0.51|0.4478|73|211
8031|2011-12-06|6|No|Yes|misty|0.44|0.4394|0.94|0.2836|5|81
11498|2012-04-29|6|No|No|clear|0.34|0.3333|0.87|0.1343|1|6
10821|2012-03-31|23|No|No|misty|0.36|0.3333|0.76|0.2836|12|100
3012|2011-05-10|9|No|Yes|misty|0.52|0.5|0.48|0.1045|29|176
9585|2012-02-09|7|No|Yes|clear|0.2|0.197|0.69|0.2537|4|263
9566|2012-02-08|12|No|Yes|misty|0.28|0.2576|0.65|0.2836|14|124
3299|2011-05-22|8|No|No|clear|0.6|0.5909|0.73|0.0896|29|65
3657|2011-06-06|6|No|Yes|clear|0.58|0.5455|0.88|0.0|11|101
1651|2011-03-14|8|No|Yes|misty|0.3|0.303|0.56|0.1343|24|217
16819|2012-12-08|13|No|No|misty|0.4|0.4091|0.87|0.1642|148|399
11979|2012-05-19|7|No|No|clear|0.46|0.4545|0.67|0.1045|28|67
14361|2012-08-26|13|No|No|light snow/rain|0.66|0.6061|0.78|0.4179|166|375
4964|2011-07-30|17|No|No|clear|0.9|0.7879|0.29|0.1045|93|209
7975|2011-12-03|22|No|No|misty|0.32|0.3333|0.61|0.0896|17|97
3195|2011-05-18|0|No|Yes|misty|0.54|0.5152|0.88|0.2239|8|15
2713|2011-04-27|22|No|Yes|misty|0.62|0.5606|0.88|0.3284|18|111
14587|2012-09-04|23|No|Yes|clear|0.72|0.697|0.74|0.2985|12|83
10570|2012-03-21|12|No|Yes|misty|0.54|0.5152|0.77|0.0|58|171
7278|2011-11-04|20|No|Yes|clear|0.36|0.3333|0.43|0.2836|15|171
7150|2011-10-30|12|No|No|clear|0.38|0.3939|0.5|0.194|85|229
399|2011-01-18|14|No|Yes|misty|0.22|0.2273|0.8|0.1642|2|26
1806|2011-03-20|22|No|No|misty|0.34|0.303|0.53|0.3284|8|30
12302|2012-06-01|18|No|Yes|light snow/rain|0.62|0.5606|0.88|0.3582|10|100
10793|2012-03-30|19|No|Yes|clear|0.4|0.4091|0.62|0.2239|42|353
2623|2011-04-24|4|No|No|clear|0.5|0.4848|0.94|0.0896|0|5
9130|2012-01-21|7|No|No|light snow/rain|0.16|0.1667|0.93|0.1642|3|10
1476|2011-03-06|19|No|No|light snow/rain|0.3|0.2576|1.0|0.4925|0|11
15258|2012-10-02|22|No|Yes|misty|0.62|0.5455|0.94|0.1045|28|212
12096|2012-05-24|4|No|Yes|misty|0.6|0.5455|0.88|0.1642|0|5
12582|2012-06-13|10|No|Yes|misty|0.64|0.6061|0.65|0.4179|64|134
12557|2012-06-12|9|No|Yes|misty|0.64|0.5758|0.89|0.2836|31|254
9028|2012-01-17|0|No|Yes|misty|0.26|0.2273|0.7|0.3284|0|12
7933|2011-12-02|4|No|Yes|clear|0.22|0.2727|0.8|0.0|0|3
9605|2012-02-10|3|No|Yes|clear|0.26|0.2879|0.56|0.0896|0|5
17210|2012-12-24|21|No|Yes|light snow/rain|0.24|0.2576|0.93|0.0896|13|9
15044|2012-09-24|0|No|Yes|clear|0.46|0.4545|0.63|0.194|10|54
4875|2011-07-27|0|No|Yes|misty|0.78|0.7121|0.52|0.1642|19|26
4099|2011-06-24|16|No|Yes|clear|0.8|0.697|0.33|0.4179|80|247
14522|2012-09-02|6|No|No|misty|0.66|0.5909|0.89|0.0|2|13
11026|2012-04-09|13|No|Yes|clear|0.54|0.5152|0.28|0.5821|108|173
281|2011-01-13|3|No|Yes|clear|0.14|0.1212|0.5|0.3284|0|3
1839|2011-03-22|8|No|Yes|misty|0.4|0.4091|0.58|0.2985|24|312
3051|2011-05-12|0|No|Yes|misty|0.46|0.4545|0.88|0.2239|5|39
2901|2011-05-05|18|No|Yes|clear|0.56|0.5303|0.26|0.2836|64|456
11509|2012-04-29|17|No|No|clear|0.62|0.6061|0.27|0.2985|188|334
9153|2012-01-22|6|No|No|misty|0.16|0.1515|0.74|0.2239|0|4
10147|2012-03-03|20|No|No|clear|0.44|0.4394|0.3|0.1343|28|121
11171|2012-04-15|15|No|No|clear|0.7|0.6364|0.39|0.3881|266|351
15876|2012-10-28|16|No|No|light snow/rain|0.48|0.4697|0.67|0.4627|42|251
1890|2011-03-24|12|No|Yes|misty|0.3|0.2727|0.7|0.3284|12|82
5332|2011-08-15|1|No|Yes|misty|0.6|0.5455|0.88|0.1343|1|9
9732|2012-02-15|10|No|Yes|clear|0.34|0.303|0.57|0.2985|12|108
3014|2011-05-10|11|No|Yes|misty|0.56|0.5303|0.43|0.1343|17|108
10947|2012-04-06|6|No|Yes|clear|0.3|0.2727|0.49|0.3881|0|80
15284|2012-10-04|0|No|Yes|light snow/rain|0.64|0.5758|0.89|0.0|11|65
12432|2012-06-07|4|No|Yes|clear|0.46|0.4545|0.88|0.1045|0|6
9688|2012-02-13|14|No|Yes|clear|0.34|0.3485|0.23|0.1045|10|125
9200|2012-01-24|5|No|Yes|misty|0.3|0.3182|1.0|0.0896|0|26
4837|2011-07-25|10|No|Yes|clear|0.82|0.803|0.59|0.0|30|54
7699|2011-11-22|9|No|Yes|light snow/rain|0.4|0.4091|0.94|0.0|2|147
15900|2012-10-31|4|No|Yes|misty|0.3|0.2879|0.87|0.194|0|5
4902|2011-07-28|3|No|Yes|clear|0.72|0.6667|0.54|0.0|0|5
3473|2011-05-29|14|No|No|clear|0.74|0.697|0.7|0.2836|183|168
13500|2012-07-21|16|No|No|light snow/rain|0.6|0.5455|0.88|0.194|130|196
13059|2012-07-03|7|No|Yes|clear|0.74|0.6818|0.58|0.0|21|462
14121|2012-08-16|13|No|Yes|clear|0.8|0.697|0.31|0.2239|81|219
16937|2012-12-13|11|No|Yes|clear|0.34|0.3182|0.42|0.2537|25|164
3483|2011-05-30|0|Yes|No|clear|0.64|0.5606|0.94|0.194|38|65
8970|2012-01-14|14|No|No|clear|0.24|0.2121|0.41|0.2985|52|179
6455|2011-10-01|12|No|No|misty|0.4|0.4091|0.82|0.2537|28|130
506|2011-01-23|3|No|No|clear|0.02|0.0606|0.62|0.1343|1|4
14979|2012-09-21|7|No|Yes|clear|0.52|0.5|0.77|0.0|35|468
15156|2012-09-28|16|No|Yes|misty|0.66|0.6212|0.5|0.2239|83|419
5640|2011-08-28|10|No|No|clear|0.7|0.6515|0.61|0.6119|27|115
2112|2011-04-02|20|No|No|clear|0.34|0.3182|0.53|0.2836|29|56
6378|2011-09-28|7|No|Yes|light snow/rain|0.6|0.5152|0.94|0.1642|8|177
8938|2012-01-13|6|No|Yes|misty|0.26|0.2576|0.75|0.2239|2|71
5707|2011-08-31|5|No|Yes|clear|0.54|0.5152|0.83|0.0896|2|25
5505|2011-08-22|6|No|Yes|clear|0.66|0.6212|0.61|0.2985|6|106
15224|2012-10-01|12|No|Yes|misty|0.6|0.6212|0.43|0.1642|61|262
5517|2011-08-22|18|No|Yes|clear|0.72|0.6515|0.28|0.2985|72|537
14661|2012-09-08|1|No|No|misty|0.66|0.5909|0.89|0.2836|10|107
5141|2011-08-07|2|No|No|misty|0.7|0.6667|0.84|0.2239|18|48
8391|2011-12-21|6|No|Yes|misty|0.36|0.3788|0.87|0.0|1|75
10012|2012-02-27|4|No|Yes|clear|0.22|0.2273|0.8|0.1343|0|1
12524|2012-06-11|0|No|Yes|clear|0.7|0.6515|0.65|0.1045|8|33
10511|2012-03-19|1|No|Yes|clear|0.46|0.4545|0.88|0.1045|0|15
9001|2012-01-15|21|No|No|clear|0.16|0.1667|0.4|0.1642|1|71
16220|2012-11-13|13|No|Yes|clear|0.34|0.3182|0.53|0.2537|30|188
8105|2011-12-09|8|No|Yes|clear|0.24|0.2879|0.81|0.0|7|378
10785|2012-03-30|11|No|Yes|misty|0.36|0.3788|0.53|0.0|48|153
16178|2012-11-11|19|No|No|clear|0.48|0.4697|0.55|0.1343|69|208
7153|2011-10-30|15|No|No|clear|0.42|0.4242|0.35|0.1642|88|202
3653|2011-06-06|2|No|Yes|clear|0.58|0.5455|0.88|0.1045|4|4
7665|2011-11-20|23|No|No|light snow/rain|0.46|0.4545|0.88|0.0896|3|25
10141|2012-03-03|14|No|No|misty|0.46|0.4545|0.44|0.3582|151|279
